position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
83,Boys' Clothing from 2 to 9 Years Old,boys clothing,"['Boys', 'Clothing']",[],"FREE SHIPPING from $150 and free returns BUY ONLINE Boys' Clothing from 2 to 9 years old: pants, coats, t-shirts, polo shirts, hoodies and sweatshirts, ...",https://www.mayoral.com/en-us/unitedstates/boy-usu1
84,Boys Clothing & Shoes On Sale Up To 90% Off,boys clothing,"[""boy's clothing""]",[],"thredUP has thousands of pre-owned boy's clothing, shoes & accessories at up to 90% off retail price! Enhance your wardrobe without breaking the bank with ...",https://www.thredup.com/kids/boys
85,Boys Clothes | Shirts & Pants,boys clothing,"['Boys', 'Clothing']",[],"Boys' Clothing 1–6 Years. Update their closet with stylish essentials, from sweaters and overalls to pants and T-shirts perfect for playtime.",https://www.thewhitecompany.com/us/Baby-and-Children/View-All-Childrens/Boys/c/boys-clothing
86,Boys Designer Clothes 4-14 Years,boys clothing,"['Boys', 'Clothes']",[],"Discover the exclusive Boys designer Clothes (4-14 Years) collection by VERSACE. Buy online the iconic VERSACE products, luxury and elegance models.",https://www.versace.com/us/en-us/children/boys-4-14-years/clothing/
87,"Boys Clothing | T Shirts, Shorts, Jeans",boys clothing,['boys clothing'],[],"Shop from a huge selection of boys clothing from brands like adidas, Nike, PUMA, Converse & more. Choose from sportswear or casual outfits.",https://www.sportsdirect.com/kids/clothing/boys
88,"Clothing for Boys | Tops, Bottoms & More",boys clothing,"['dress', 'clothing', 'boys']",[],"From skate park to school playground, dress your little guy in Volcom clothing. Find boys' tank tops, shirts, shorts & more with free shipping on orders ...",https://www.volcom.com/collections/kids-boys
89,Boys' Designer Clothes & Luxury Fashion,boys clothing,"[""Boy's Clothing""]",[],"Designer Boy's Clothing at Saks: Enjoy free shipping and returns, and discover new arrivals from today's top brands.",https://www.saksfifthavenue.com/c/kids/boys
90,Boys Clothes & Accessories,boys clothing,['boys clothes'],[],"Shop boys clothes & accessories for brands that wow at prices that thrill. Free Shipping on $89+ orders online, easy, in store returns.",https://www.marshalls.com/us/store/shop/boys-clothes-accessories/_/N-369287662
91,Boys' Clothing and Accessories,boys clothing,"['Boys', 'Clothing']",[],Find a wide selection of Boys' Clothing . We have all the best brands at great prices!,https://www.farmandfleet.com/boys-clothes/
92,Clothing for Boys (4-12 years),boys clothing,"['Clothing', 'Boys', 'Boys']",[],"Discover the Selection of Clothing for Boys Aged 4 - 12 Years at GUCCI.com. Shop Boys' Shirts, Trousers and More.",https://www.gucci.com/us/en/ca/children/boys/clothing-for-boys-4-12-years-c-children-boys-clothing-4-12
93,Boys' Clothes | Daily Deals on Top Brands for Toddler to ...,boys clothing,"[""boy's clothing""]",[],It can be tricky keeping up with a growing boy's clothing needs. Discover Zulily's wide selection of clothes for every occasion that every kid should have in ...,https://www.zulily.com/category/boys
94,Fashion Boys Clothing | SHEIN USA,boys clothing,['Boys Clothing'],[],Free Returns ✓ Free Shipping On Orders $49+ ✓ 1000+ New Arrivals Dropped Daily ✓ Shop for Boys Clothing at SHEIN USA!,https://us.shein.com/category/Boys-Clothing-B-sc-00809642.html?lang=us
