position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
70,Men's Coats and Jackets - Pull&Bear,men Jackets & Coats,"[""men's coats"", 'jackets']",[],"Pick out your favourite men's coats and jackets now at Pull&Bear: parkas, puffers, anoraks and more! FREE STORE DELIVERY AND RETURNS!",https://www.pullandbear.com/gb/man/clothing/jackets-n6335
71,Men's Jackets & Coats - GO Outdoors,men Jackets & Coats,"['Mens', 'Coats', 'Jackets']",[],"Find a great selection of Mens Winter Coats, Puffer Jackets & Raincoats for sale at GO Outdoors both instore & online. Get free delivery on orders over £50.",https://www.gooutdoors.co.uk/mens/clothing/coats-and-jackets/
72,"Men, Coats & jackets - Elvine Shop",men Jackets & Coats,"['Coats', 'jackets', 'jacket']",[],"Coats & jackets. You can't control the weather, but you can choose not to let it control you. The right kind of jacket adds the right kind of attitude.",https://www.elvineclothing.com/en/3/coats-jackets
73,Men's Jackets & Coats | adidas US,men Jackets & Coats,"[""men's jackets"", 'coats', 'jacket']",[],"Shop adidas men's jackets and coats. Browse all jacket types including track, training, windbreaker styles. See the latest colors and styles online today.",https://www.adidas.com/us/men-jackets
74,Men's Coats & Jackets - boohoo UK,men Jackets & Coats,"['coats', 'jackets', 'men', ""men's leather jackets"", ""men's"", 'coats']",[],"Bundle up in boohoo's coats and jackets for men. From men's leather jackets to men's long coats and trenches, we've got styles perfect for chilly winter ...",https://www.boohoo.com/mens/coats-jackets
75,Men's Jackets & Coats - American Eagle,men Jackets & Coats,"['coats', 'jacket', ""men's outerwear""]",[],"Whether you want timeless, iconic coats like a great denim jacket or are into the newest trends, we have all of the men's outerwear you need. Lightweight ...",https://www.ae.com/intl/en/c/men/tops/jackets-coats/cat380145
76,Men's Work Jackets & Winter Coats | Duluth Trading Company,men Jackets & Coats,"['jackets', 'men', ""men's jacket""]",[],Heroically tough jackets for men. Find a rugged men's jacket that can handle the job and the worst of any season at Duluth Trading. Shop now.,https://www.duluthtrading.com/men/outerwear/jackets-and-coats/
77,Men's Coats & Jackets | Winter Coats For Men - Jacamo,men Jackets & Coats,['jacket'],[],"Whatever the season, be sure to find the perfect jacket in our extensive collection. Available in a variety of styles and sizes. Shop online today!",https://www.jacamo.co.uk/shop/c/clothing/coats-jackets
78,Men's Jackets - Berne Apparel,men Jackets & Coats,"[""men's"", 'jackets', 'coats', 'coats']",[],"Shop Berne men's durable, comfortable, warm jackets and coats for cold outdoor work and recreation. Including chore coats, active ...",https://bernedirect.com/collections/mens-jackets-vests
79,men's jackets & coats - Peter Millar,men Jackets & Coats,"[""MEN'S JACKETS & COATS""]",[],MEN'S JACKETS & COATS. What's on the outside counts - face the elements with style ... All Course Camo Jacket ... Hyperlight Link 3-Layer Hooded Jacket.,https://www.petermillar.com/c/mens/outerwear/jackets-and-coats.html
80,Mens Coats & Jackets | Long & Smart Coats - New Look,men Jackets & Coats,['Mens Jackets & Coats'],[],Mens Jackets & Coats. Need a new layer? New Look's range of men's jackets and long coats has you covered. From throw-on-and-go ...,https://www.newlook.com/uk/mens/mens-clothing/jackets-and-coats/c/uk-mens-clothing-jackets-coats
81,Men's Jackets & Coats | Shop Men's Outerwear Online,men Jackets & Coats,"[""men's jackets"", 'coats', 'outerwear']",[],Shop men's jackets and coats online at Weekday. Explore this season's autumn/winter styles and must-have pieces from our outerwear collection.,https://www.weekday.com/en_eur/men/categories/jackets-and-coats.html
82,Shop Temu for Men's Jackets & Coats,men Jackets & Coats,['Mens Jackets Coats'],[],Mens Jackets Coats · mens winter sporty jacket casual camo windproof zipper hooded jacket · mens casual fleece thick zip up padded jacket with stand collar jacket ...,https://www.temu.com/mens-jackets-coats-o3-935.html
83,Shop Jackets for Men | GANT | UK,men Jackets & Coats,"['Mens Jackets', 'outerwear']",[],Next Day Delivery available - Shop Mens Jackets online - Find essential outerwear for the modern man at the Official GANT UK store.,https://www.gant.co.uk/mens-jackets-coats
84,Men's Outerwear - Jackets & Coats - Everlane,men Jackets & Coats,"[""men's outerwear"", 'jackets']",[],"Explore our curated collection of men's outerwear featuring denim jackets, bombers, parkas and more. Free shipping on first order, easy returns.",https://www.everlane.com/collections/mens-outerwear
85,Men's Coats and Jackets Collection 2021 - Sisley,men Jackets & Coats,"[""Men's jackets"", 'coats']",[],"Technical and functional, elegant and chic, minimal and contemporary: find the perfect outerwear for you among Sisley Men's jackets, coats and jackets.",https://world.sisley.com/mens-jackets-coats/
86,Men's Parka Coats | Men's Jackets & Coats - Tokyo Laundry,men Jackets & Coats,"[""Men's jackets"", 'coats', ""men's coat"", 'jacket']",[],Men's jackets and coats. Need a new men's coat? Whether you're looking for a chunky winter style or a lightweight jacket for the spring ...,https://tokyolaundry.com/collections/mens-jackets-coats
87,Men's Jackets & Coats | Johnston & Murphy,men Jackets & Coats,"[""Men's Jackets & Coats""]",[],Men's Jackets & Coats | Johnston & Murphy · XC4® Outerwear · Classic Outerwear.,https://www.johnstonmurphy.com/mens-jackets
88,"Jackets for Men, Winter Coats & Outerwear - Threadbare.com",men Jackets & Coats,"[""Men's Coats"", 'Jackets', ""Men's"", 'Jacket', ""Men's"", 'Jacket', ""Men's"", 'Jacket', ""Men's""]",[],Men's Coats & Jackets · Men's Khaki Colourblock Longline Puffer Jacket · Men's Khaki Longline Puffer Jacket · Men's Black Longline Puffer Jacket · Men's Navy ...,https://threadbare.com/collections/mens-jackets-coats
89,"Men's Designer Jackets, Coats and Parkas - Paul Smith",men Jackets & Coats,"[""men's coats"", 'jackets', 'jackets']",[],"Paul Smith men's coats and jackets range from formal to casual, with refined wool overcoats, tailored macs and workwear-inspired denim jackets. Shop now.",https://www.paulsmith.com/uk/mens/coats-jackets
90,Men's Jackets & Coats - Academy Brand,men Jackets & Coats,"[""men's jackets & coats""]",[],Shop our men's jackets & coats to stay warm & stylish from winter to summer with the latest trends. Buy online with Klarna & Afterpay + free delivery over ...,https://academybrand.com/collections/mens-jackets
91,Men's Jackets & Coats - Two Seasons,men Jackets & Coats,"[""Men's Jackets & Coats""]",[],"Men's Jackets & Coats ... Subscribe to be the first to hear about special offers, giveaways, news and more. SIGNUP.",https://www.twoseasons.co.uk/collections/mens-jackets
92,Jackets & Coats - Element - elementbrand.co.uk,men Jackets & Coats,"['Jackets & Coats', 'Men', 'Men']",[],Get Inspired and Refine your Style. Check our Jackets & Coats for Men Collection. Get Fashion Tips for Men and Shop Online at the Official Element Store.,https://www.elementbrand.co.uk/mens-jackets/
93,"Men's Coats, Jackets & Vests for Sale - eBay",men Jackets & Coats,"[""Men's Coats"", 'Jackets', 'leather jackets', 'coats']",[],"Find great deals on Men's Coats, Jackets & Vests, including leather jackets, winter coats, peacoats & more. top brands, low prices & free shipping on many ...",https://www.ebay.com/b/Mens-Coats-Jackets-Vests/57988/bn_704986
94,Mens Designer Jackets & Coats | Jackets for Men - Flannels,men Jackets & Coats,"['jackets', 'coats', 'men']",[],"Shop the latest designer jackets and coats for men now. Shop online at Flannels, UK's largest independent luxury retail group.",https://www.flannels.com/men/clothing/jackets-and-coats
