position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
65,Girls' Coats & Jackets - Marshalls,Girls Jackets & Coats,"['girls', 'coats', 'jackets']",[],"Shop girls' coats & jackets for brands that wow at prices that thrill. Free Shipping on $89+ orders online, easy, in store returns. New surprises everyday!",https://www.marshalls.com/us/store/shop/kids-baby-kids-baby-shop-by-category-kids-coats-jackets--girls-coats-jackets/_/N-3023515690
66,Girls Coats & Jackets – Chasing Fireflies,Girls Jackets & Coats,"['outerwear', 'girls', 'jackets']",[],"Stylish and warm outerwear, right this way! Our curated collection has girls covered for spring, summer, winter and fall – which means lightweight jackets, ...",https://www.chasing-fireflies.com/collections/girls-coats-jackets
67,Girls Coats & Outerwear | Clothing - 6pm,Girls Jackets & Coats,[],[],"Shop for brands you love on sale. Discounted shoes, clothing, accessories and more at 6pm.com! Score on the Style, Score on the Price.",https://www.6pm.com/girls-coats-outerwear/CKvXARDH1wHAAQPiAgMBAhg.zso
68,Girls Jackets & Coats | Augusta Sportswear Brands,Girls Jackets & Coats,['girls jackets & coats'],[],"Browse girls jackets & coats from Augusta Sportswear Brands. All the latest wholesale styles for team jackets, warmup jackets, and rain jackets for girls.",https://www.augustasportswear.com/girls-outerwear-jackets
69,Girls' Coats & Jackets | Buckle,Girls Jackets & Coats,"['girls', 'coats', 'jackets']",[],Shop new styles of girls' coats and jackets at Buckle.,https://www.buckle.com/girls/coats-jackets
70,Kids' Trench Coats & Jackets | London Fog,Girls Jackets & Coats,"['coats', 'jackets', 'Girl', 'Jacket']",[],"Shop London Fog high-quality trench coats, raincoats, jackets & more for children. ... Flounce Midweight Toddler/Girl Reversible Fleece-Lined Jacket.",https://londonfog.com/collections/kids-outerwear
71,Girls' Jackets & Outerwear - FOREVER 21,Girls Jackets & Coats,"['girls', 'jackets', 'outerwear', 'jackets', 'jackets']",[],"Shop adorable girls' jackets and outerwear at FOREVER 21 for your mini fashionista. Discover faux leather moto jackets, bomber styles, denim jackets, ...",https://www.forever21.com/us/shop/catalog/category/girls/girls_outerwear
72,Kids Jackets for Girls - Girls Coats | Maisonette,Girls Jackets & Coats,"['coats', 'jackets', 'girls', 'girls coats']",[],Shop Maisonette's selection of kids coats and jackets for girls. Stay warm all season by discovering fun and cozy designs of girls coats in one simple ...,https://www.maisonette.com/shop/kids/girl-clothing/outerwear
73,Girls' Jackets | adidas,Girls Jackets & Coats,"['girls', 'jackets', 'coats']",[],"Find girls' jackets, coats, outerwear and parkas at adidas. Keep your kid warm and covered in any weather.",https://www.adidas.com/us/girls-jackets
74,Jackets & Coats for Girls | Nautica,Girls Jackets & Coats,"['jackets', 'girls', 'girls', 'jackets', 'girl', 'jackets']",[],Keep her warm all winter long with jackets for girls from Nautica. Shop girls' lightweight jackets for fall and toddler girl puffer jackets for cold ...,https://www.nautica.com/kids-girls-outerwear/
