position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
79,Women's Jackets & Coats,women Jackets & Coats,"['jackets & coats', 'coat', 'coat', 'coats', 'coat', 'coat women']",[],"Check out our jackets & coats selection for the very best in unique or custom, ... Gray coat, embroidered coat, long coats, wool coat, wool coat women, ...",https://www.etsy.com/c/clothing/womens-clothing/jackets-and-coats
80,Women's Coats & Jackets,women Jackets & Coats,"[""women's coats"", 'jackets', 'outerwear']",[],Our selection of women's coats and jackets includes refined and casual options in outerwear ideal for work or play in any season.,https://www.garnethill.com/womens-fashion/coats-jackets/
81,Women's Designer Coats & Jackets,women Jackets & Coats,"[""women's"", 'coats', 'jackets']",[],"Shop women's designer coats and jackets at Saks Fifth Avenue. Plus, get free shipping and returns on every order.",https://www.saksfifthavenue.com/c/women-s-apparel/coats-jackets
1,"Jackets & Coats - Leather, Blazer, Faux Fur - Revolve",women Jackets & Coats,"[""Women's"", 'Jackets & Coats', 'Jackets', 'Coats']",[],"Shop for Women's Designer Jackets & Coats at REVOLVE CLOTHING. Find designer Leather Jackets, Blazers, Faux Fur Coats, Peacoats & more from top brands!",https://www.revolve.com/jackets-coats/br/e4012a/
2,Womens Jackets & Coats - Gandys,women Jackets & Coats,"[""women's"", 'coats', 'jackets']",[],"Discover women's high quality coats and jackets from Gandys. Inspired by travel & outdoors, they are designed to combat the elements.",https://gandysinternational.com/collections/women-coats-and-jackets
3,Women's Jackets and Coats Collection 2022 | Benetton,women Jackets & Coats,"['Jackets', 'coats', 'coats', 'women', 'outerwear']",[],"Jackets, coats and puffer coats for women in many colors and materials. From the warmest to the lightest, find the right outerwear for you.",https://gb.benetton.com/coats-jackets-women/
4,Women's Coats & Jackets Sale - River Island,women Jackets & Coats,"[""Women's Coats"", 'Jackets', 'jacket', 'coat']",[],"Women's Coats & Jackets Sale. Take that morning chill off with a cosy puffer jacket, stride into work in a trendy trench coat or blazer, ...",https://www.riverisland.com/c/women/sale?f-cat=coats--jackets
5,Women's Coats & Jackets | Kimonos & Denim Jackets - M&Co,women Jackets & Coats,"[""women's coats"", 'jackets']",[],Browse our women's coats & jackets at M&Co that features a range of styles that are perfect no matter what the weather. Shop today.,https://www.mandco.com/womens/clothing/coats-jackets/
6,JACKETS & COATS - WOMEN - CELINE,women Jackets & Coats,"[""women's"", 'jackets', 'coats']",[],Discover CELINE women's luxury jackets and coats and choose from our latest collections of items. Official CELINE website.,https://www.celine.com/en-int/celine-women/ready-to-wear/jackets-and-coats/
7,Women's Coats | Women's Jackets | The North Face UK,women Jackets & Coats,"[""women's jackets"", ""women's outerwear"", ""women's"", 'jackets']",[],"Stay warm, dry and ready to go all year long in our new season women's jackets and women's outerwear. Whether you're looking for classic women's black jackets ...",https://www.thenorthface.co.uk/shop/en-gb/tnf-gb/women-jackets
8,Jackets & Coats | Women - Target Australia,women Jackets & Coats,['Womens jackets & coats'],[],"Womens jackets & coats from Target Australia will keep you warm all year round. Shop puffers, denim jackets & blazers.",https://www.target.com.au/c/women/jackets-coats/W1507165
9,Women's Jackets - Anthropologie,women Jackets & Coats,"['jackets', 'Jackets & Coats']",[],"Explore Anthropologie's unique collection of jackets, featuring the season's newest arrivals. ... Jackets & Coats. 257 products ...",https://www.anthropologie.com/jackets-coats
10,Women's Jackets & Coats | The North Face Canada,women Jackets & Coats,"['jacket', ""women's coats"", 'Outerwear']",[],"Whether you need a packable windbreaker or a double-breasted quilted jacket, choose from our huge selection of women's coats. From Lightweight Outerwear to ...",https://www.thenorthface.com/en-ca/womens/womens-jackets-and-vests-c211719
11,Women's Jackets & Coats | New Season Jackets - Superdry.ie,women Jackets & Coats,"['jackets', 'coats', 'women', 'outerwear']",[],The latest collection of Superdry jackets and coats for women offers endless style for your cold-weather closet this season. We obsess over these outerwear ...,https://www.superdry.ie/womens/jackets
12,Women's Coats & Jackets | Winter | Simons Canada,women Jackets & Coats,"[""women's"", 'jackets', 'coats']",[],"Up to 50% off. Shop our women's winter jackets and coats from The North Face, Vans, Mackage, Columbia, Only and more.",https://www.simons.ca/en/women-clothing/coats--6685
13,Women's Outerwear - Coats & Jackets - Everlane,women Jackets & Coats,"[""women's outerwear"", 'jackets']",[],"Explore our curated collection of women's outerwear featuring denim jackets, parkas, puffers, blazers and more. Free shipping on first order, easy returns.",https://www.everlane.com/collections/womens-outerwear
14,Women's Coats and Jackets Sale | John Lewis & Partners,women Jackets & Coats,"[""Women's Coats"", 'Jackets']",[],Shop from our Women's Coats and Jackets at John Lewis & Partners. Free delivery on orders from £50 and over.,https://www.johnlewis.com/browse/women/womens-coats-jackets/all-offers/_/N-flvZ1yzvw1q
15,Women's Jackets & Vests by Patagonia,women Jackets & Coats,"[""women's"", 'jackets', 'coats']",[],"Built to last—our women's outdoor and winter jackets, coats and vests provide durable warmth with minimal impact. Free Shipping over $99.",https://www.patagonia.com/shop/womens-jackets-vests
16,Women's Coats & Jackets - Joules,women Jackets & Coats,"[""women's coats"", 'jackets', 'jackets']",[],"Stay warm this winter in the Joules collection of women's coats & jackets. From parkas to quilted jackets, shop our gorgeous range online today.",https://www.joules.com/Womens-Clothing/Jackets-Coats
17,Women's Jackets - Shop Jackets & Coats Online - Weekday,women Jackets & Coats,"[""women's jackets"", 'coats', 'jackets']",[],"Explore our curated collection of women's jackets and coats exclusively at Weekday. Find blazers, trenchcoats, denim jackets and more. Shop now.",https://www.weekday.com/en_gbp/women/categories/jackets-and-coats.html
18,Women's Jackets & Coats | adidas US,women Jackets & Coats,"[""women's"", 'jackets', 'jackets']",[],"Browse women's adidas jackets for working out, fashion, track & more. See the latest styles including long track jackets, floral, bomber and more.",https://www.adidas.com/us/women-jackets
